Transaction_ID,Date,Customer_Name,Product,Quantity,Total_Amount
1012797,2025-01-20,Customer_65,Smartwatch,2,14000
1012798,2025-10-16,Customer_84,Tablet,1,9000
1012799,2025-04-10,Customer_83,Tablet,1,9000
1012800,2025-09-09,Customer_70,Smartwatch,4,28000
1012801,2025-03-18,Customer_96,Headphones,2,3000
1012802,2025-05-15,Customer_1,Smartwatch,4,28000
1012803,2025-06-22,Customer_94,Headphones,5,7500
1012804,2025-12-29,Customer_16,Headphones,2,3000
1012805,2025-07-20,Customer_27,Smartwatch,3,21000
1012806,2025-08-05,Customer_18,Tablet,1,9000
1012807,2025-07-27,Customer_77,Mobile Phone,1,12500
1012808,2025-03-15,Customer_44,Mobile Phone,4,50000
1012809,2025-01-11,Customer_50,Smartwatch,4,28000
1012810,2025-10-14,Customer_92,Laptop,4,200000
1012811,2025-09-13,Customer_74,Smartwatch,2,14000
1012812,2025-01-12,Customer_14,Mobile Phone,1,12500
1012813,2025-03-19,Customer_52,Smartwatch,3,21000
1012814,2025-06-21,Customer_93,Tablet,2,18000
1012815,2025-04-06,Customer_75,Mobile Phone,1,12500
1012816,2025-11-02,Customer_50,Mobile Phone,5,62500
1012817,2025-09-30,Customer_91,Mobile Phone,5,62500
1012818,2025-06-28,Customer_17,Tablet,4,36000
1012819,2025-03-05,Customer_3,Mobile Phone,4,50000
1012820,2025-05-12,Customer_62,Laptop,4,200000
1012821,2025-12-09,Customer_95,Mobile Phone,1,12500
1012822,2025-09-29,Customer_21,Smartwatch,4,28000
1012823,2025-11-15,Customer_33,Laptop,3,150000
1012824,2025-11-28,Customer_1,Headphones,3,4500
1012825,2025-12-07,Customer_70,Mobile Phone,5,62500
1012826,2025-04-19,Customer_56,Headphones,2,3000
1012827,2025-09-30,Customer_4,Headphones,1,1500
1012828,2025-06-17,Customer_22,Tablet,2,18000
1012829,2025-06-29,Customer_77,Smartwatch,4,28000
1012830,2025-02-27,Customer_58,Smartwatch,1,7000
1012831,2025-03-20,Customer_44,Headphones,4,6000
1012832,2025-03-02,Customer_57,Tablet,2,18000
1012833,2025-05-01,Customer_94,Laptop,5,250000
1012834,2025-07-26,Customer_40,Mobile Phone,3,37500
1012835,2025-02-03,Customer_90,Laptop,3,150000
1012836,2025-03-11,Customer_56,Mobile Phone,3,37500
1012837,2025-01-17,Customer_63,Headphones,1,1500
1012838,2025-01-20,Customer_39,Tablet,4,36000
1012839,2025-11-11,Customer_7,Tablet,3,27000
1012840,2025-03-10,Customer_14,Smartwatch,4,28000
1012841,2025-08-03,Customer_90,Smartwatch,3,21000
1012842,2025-06-10,Customer_18,Laptop,2,100000
1012843,2025-04-12,Customer_55,Smartwatch,5,35000
1012844,2025-07-25,Customer_56,Mobile Phone,4,50000
1012845,2025-05-25,Customer_88,Tablet,1,9000
1012846,2025-02-26,Customer_57,Tablet,3,27000
1012847,2025-03-24,Customer_58,Headphones,2,3000
1012848,2025-09-26,Customer_25,Headphones,3,4500
1012849,2025-07-06,Customer_96,Laptop,5,250000
1012850,2025-01-06,Customer_70,Headphones,3,4500
1012851,2025-12-19,Customer_80,Mobile Phone,5,62500
1012852,2025-12-16,Customer_3,Smartwatch,4,28000
1012853,2025-04-20,Customer_21,Smartwatch,5,35000
1012854,2025-05-18,Customer_32,Laptop,2,100000
1012855,2025-02-20,Customer_2,Smartwatch,2,14000
1012856,2025-02-20,Customer_20,Tablet,4,36000
1012857,2025-03-28,Customer_75,Smartwatch,1,7000
1012858,2025-03-09,Customer_18,Headphones,2,3000
1012859,2025-03-25,Customer_54,Tablet,4,36000
1012860,2025-02-11,Customer_75,Headphones,4,6000
1012861,2025-08-07,Customer_99,Headphones,2,3000
1012862,2025-02-26,Customer_36,Laptop,4,200000
1012863,2025-08-14,Customer_76,Laptop,4,200000
1012864,2025-07-15,Customer_61,Tablet,3,27000
1012865,2025-09-05,Customer_60,Smartwatch,4,28000
1012866,2025-06-15,Customer_95,Mobile Phone,2,25000
1012867,2025-03-03,Customer_36,Smartwatch,2,14000
1012868,2025-09-20,Customer_94,Tablet,2,18000
1012869,2025-04-22,Customer_44,Mobile Phone,3,37500
1012870,2025-09-10,Customer_68,Headphones,2,3000
1012871,2025-07-18,Customer_66,Headphones,4,6000
1012872,2025-06-27,Customer_44,Mobile Phone,5,62500
1012873,2025-01-26,Customer_77,Headphones,3,4500
1012874,2025-09-03,Customer_90,Smartwatch,5,35000
1012875,2025-01-19,Customer_29,Laptop,1,50000
1012876,2025-09-22,Customer_48,Smartwatch,5,35000
1012877,2025-11-13,Customer_36,Headphones,4,6000
1012878,2025-01-20,Customer_92,Laptop,3,150000
1012879,2025-04-16,Customer_8,Smartwatch,2,14000
1012880,2025-08-25,Customer_5,Headphones,2,3000
1012881,2025-11-02,Customer_96,Smartwatch,5,35000
1012882,2025-09-03,Customer_94,Headphones,5,7500
1012883,2025-03-22,Customer_78,Tablet,5,45000
1012884,2025-05-30,Customer_47,Mobile Phone,4,50000
1012885,2025-01-10,Customer_43,Headphones,2,3000
1012886,2025-11-17,Customer_10,Smartwatch,1,7000
1012887,2025-08-12,Customer_10,Headphones,4,6000
1012888,2025-09-21,Customer_6,Headphones,2,3000
1012889,2025-05-29,Customer_16,Smartwatch,2,14000
1012890,2025-10-05,Customer_60,Smartwatch,2,14000
1012891,2025-10-01,Customer_26,Laptop,2,100000
1012892,2025-07-13,Customer_21,Headphones,3,4500
1012893,2025-06-21,Customer_100,Tablet,2,18000
1012894,2025-09-22,Customer_58,Mobile Phone,5,62500
1012895,2025-11-06,Customer_41,Headphones,2,3000
1012896,2025-01-26,Customer_30,Smartwatch,1,7000
1012897,2025-12-16,Customer_5,Laptop,3,150000
1012898,2025-12-22,Customer_10,Headphones,1,1500
1012899,2025-01-26,Customer_95,Tablet,1,9000
1012900,2025-02-03,Customer_11,Smartwatch,1,7000
1012901,2025-09-21,Customer_63,Tablet,4,36000
1012902,2025-05-18,Customer_7,Tablet,2,18000
1012903,2025-10-31,Customer_59,Mobile Phone,2,25000
1012904,2025-07-02,Customer_12,Mobile Phone,1,12500
1012905,2025-12-29,Customer_64,Headphones,2,3000
1012906,2025-08-30,Customer_41,Mobile Phone,4,50000
1012907,2025-02-23,Customer_60,Headphones,2,3000
1012908,2025-06-17,Customer_72,Headphones,2,3000
1012909,2025-04-29,Customer_28,Smartwatch,1,7000
1012910,2025-05-23,Customer_80,Smartwatch,3,21000
1012911,2025-03-22,Customer_63,Laptop,3,150000
1012912,2025-09-02,Customer_3,Mobile Phone,2,25000
1012913,2025-12-18,Customer_32,Laptop,1,50000
1012914,2025-12-24,Customer_21,Tablet,3,27000
1012915,2025-03-03,Customer_55,Headphones,3,4500
1012916,2025-02-15,Customer_18,Headphones,5,7500
1012917,2025-03-28,Customer_53,Smartwatch,3,21000
1012918,2025-04-09,Customer_75,Tablet,4,36000
1012919,2025-10-22,Customer_61,Headphones,5,7500
1012920,2025-02-22,Customer_50,Headphones,1,1500
1012921,2025-07-11,Customer_8,Tablet,5,45000
1012922,2025-03-21,Customer_12,Tablet,3,27000
1012923,2025-01-16,Customer_51,Headphones,5,7500
1012924,2025-12-26,Customer_66,Tablet,1,9000
1012925,2025-11-22,Customer_41,Mobile Phone,2,25000
1012926,2025-07-13,Customer_22,Tablet,4,36000
1012927,2025-05-21,Customer_9,Laptop,2,100000
1012928,2025-04-18,Customer_78,Laptop,1,50000
1012929,2025-10-30,Customer_79,Headphones,2,3000
1012930,2025-09-22,Customer_11,Headphones,4,6000
1012931,2025-10-17,Customer_13,Smartwatch,1,7000
1012932,2025-07-28,Customer_56,Tablet,2,18000
1012933,2025-06-14,Customer_28,Laptop,4,200000
1012934,2025-12-08,Customer_89,Smartwatch,5,35000
1012935,2025-11-16,Customer_64,Headphones,2,3000
1012936,2025-06-01,Customer_64,Mobile Phone,5,62500
1012937,2025-10-17,Customer_70,Tablet,3,27000
1012938,2025-09-25,Customer_55,Smartwatch,5,35000
1012939,2025-05-31,Customer_37,Mobile Phone,5,62500
1012940,2025-07-26,Customer_33,Headphones,3,4500
1012941,2025-09-12,Customer_25,Laptop,1,50000
1012942,2025-12-19,Customer_23,Smartwatch,3,21000
1012943,2025-05-21,Customer_60,Smartwatch,5,35000
1012944,2025-12-09,Customer_56,Headphones,1,1500
1012945,2025-12-24,Customer_63,Headphones,2,3000
1012946,2025-04-06,Customer_8,Laptop,4,200000
1012947,2025-08-15,Customer_17,Laptop,1,50000
1012948,2025-07-12,Customer_95,Laptop,5,250000
1012949,2025-10-30,Customer_90,Mobile Phone,2,25000
1012950,2025-11-10,Customer_57,Mobile Phone,1,12500
1012951,2025-04-28,Customer_75,Headphones,4,6000
1012952,2025-01-05,Customer_62,Smartwatch,5,35000
1012953,2025-12-18,Customer_94,Mobile Phone,3,37500
1012954,2025-08-31,Customer_11,Headphones,4,6000
1012955,2025-01-21,Customer_67,Mobile Phone,4,50000
1012956,2025-06-01,Customer_40,Laptop,4,200000
1012957,2025-05-08,Customer_40,Headphones,4,6000
1012958,2025-05-04,Customer_56,Laptop,2,100000
1012959,2025-05-26,Customer_53,Tablet,1,9000
1012960,2025-10-04,Customer_85,Smartwatch,4,28000
1012961,2025-11-06,Customer_99,Laptop,4,200000
1012962,2025-06-01,Customer_28,Smartwatch,5,35000
1012963,2025-12-26,Customer_86,Headphones,3,4500
1012964,2025-04-21,Customer_42,Tablet,5,45000
1012965,2025-04-26,Customer_46,Smartwatch,1,7000
1012966,2025-07-07,Customer_18,Mobile Phone,2,25000
1012967,2025-02-26,Customer_23,Headphones,3,4500
1012968,2025-09-08,Customer_26,Tablet,5,45000
1012969,2025-05-30,Customer_99,Mobile Phone,5,62500
1012970,2025-06-11,Customer_29,Mobile Phone,2,25000
1012971,2025-04-30,Customer_52,Tablet,2,18000
1012972,2025-03-11,Customer_75,Laptop,3,150000
1012973,2025-12-17,Customer_46,Tablet,4,36000
1012974,2025-04-09,Customer_1,Tablet,2,18000
1012975,2025-06-16,Customer_63,Tablet,5,45000
1012976,2025-10-25,Customer_16,Smartwatch,5,35000
1012977,2025-05-31,Customer_25,Laptop,4,200000
1012978,2025-11-22,Customer_62,Headphones,4,6000
1012979,2025-01-02,Customer_82,Mobile Phone,2,25000
1012980,2025-06-01,Customer_80,Smartwatch,4,28000
1012981,2025-12-31,Customer_83,Laptop,5,250000
1012982,2025-03-06,Customer_16,Tablet,2,18000
1012983,2025-11-22,Customer_69,Smartwatch,3,21000
1012984,2025-03-10,Customer_91,Smartwatch,1,7000
1012985,2025-05-01,Customer_70,Mobile Phone,2,25000
1012986,2025-04-19,Customer_34,Headphones,3,4500
1012987,2025-11-12,Customer_80,Laptop,5,250000
1012988,2025-09-04,Customer_53,Laptop,2,100000
1012989,2025-04-03,Customer_23,Laptop,2,100000
1012990,2025-09-25,Customer_43,Tablet,2,18000
1012991,2025-04-13,Customer_44,Tablet,4,36000
1012992,2025-04-22,Customer_32,Smartwatch,4,28000
1012993,2025-11-17,Customer_23,Headphones,5,7500
1012994,2025-10-31,Customer_20,Mobile Phone,3,37500
1012995,2025-12-10,Customer_19,Mobile Phone,2,25000
1012996,2025-03-03,Customer_93,Headphones,1,1500
1012997,2025-10-27,Customer_72,Laptop,1,50000
1012998,2025-05-16,Customer_29,Headphones,1,1500
1012999,2025-02-24,Customer_18,Mobile Phone,4,50000
1013000,2025-04-18,Customer_69,Tablet,5,45000
1013001,2025-10-30,Customer_12,Headphones,2,3000
1013002,2025-09-15,Customer_10,Smartwatch,5,35000
1013003,2025-09-10,Customer_37,Tablet,4,36000
1013004,2025-08-10,Customer_81,Smartwatch,2,14000
1013005,2025-06-16,Customer_96,Smartwatch,2,14000
1013006,2025-06-09,Customer_55,Headphones,5,7500
1013007,2025-06-15,Customer_4,Smartwatch,1,7000
1013008,2025-07-24,Customer_95,Laptop,1,50000
1013009,2025-09-24,Customer_63,Headphones,3,4500
1013010,2025-05-18,Customer_90,Mobile Phone,3,37500
1013011,2025-12-12,Customer_12,Laptop,5,250000
1013012,2025-09-05,Customer_18,Tablet,2,18000
1013013,2025-02-24,Customer_8,Headphones,4,6000
1013014,2025-07-28,Customer_32,Mobile Phone,4,50000
1013015,2025-01-17,Customer_84,Mobile Phone,3,37500
1013016,2025-03-09,Customer_49,Headphones,3,4500
1013017,2025-05-13,Customer_63,Laptop,4,200000
1013018,2025-07-07,Customer_77,Mobile Phone,1,12500
1013019,2025-11-04,Customer_59,Headphones,5,7500
1013020,2025-05-18,Customer_87,Headphones,3,4500
1013021,2025-06-23,Customer_67,Smartwatch,3,21000
1013022,2025-04-07,Customer_99,Headphones,4,6000
1013023,2025-06-20,Customer_39,Mobile Phone,1,12500
1013024,2025-06-03,Customer_50,Smartwatch,4,28000
1013025,2025-07-02,Customer_85,Mobile Phone,3,37500
1013026,2025-08-30,Customer_71,Laptop,4,200000
1013027,2025-10-31,Customer_26,Laptop,5,250000
1013028,2025-10-12,Customer_23,Mobile Phone,3,37500
1013029,2025-01-27,Customer_96,Tablet,3,27000
1013030,2025-12-26,Customer_63,Tablet,3,27000
1013031,2025-03-01,Customer_66,Tablet,3,27000
1013032,2025-07-21,Customer_39,Mobile Phone,3,37500
1013033,2025-09-07,Customer_66,Headphones,2,3000
1013034,2025-12-28,Customer_46,Smartwatch,2,14000
1013035,2025-03-10,Customer_15,Headphones,4,6000
1013036,2025-01-21,Customer_16,Mobile Phone,2,25000
1013037,2025-06-01,Customer_90,Headphones,3,4500
1013038,2025-04-12,Customer_72,Laptop,3,150000
1013039,2025-04-05,Customer_16,Smartwatch,3,21000
1013040,2025-12-27,Customer_85,Mobile Phone,2,25000
1013041,2025-08-17,Customer_39,Smartwatch,2,14000
1013042,2025-05-05,Customer_11,Tablet,1,9000
1013043,2025-09-15,Customer_88,Tablet,3,27000
1013044,2025-11-18,Customer_36,Laptop,1,50000
1013045,2025-08-24,Customer_18,Mobile Phone,1,12500
1013046,2025-06-11,Customer_23,Tablet,1,9000
1013047,2025-02-11,Customer_77,Smartwatch,3,21000
1013048,2025-10-03,Customer_49,Smartwatch,2,14000
1013049,2025-12-19,Customer_42,Laptop,3,150000
1013050,2025-03-09,Customer_44,Tablet,2,18000
1013051,2025-06-22,Customer_1,Headphones,3,4500
1013052,2025-11-27,Customer_7,Tablet,5,45000
1013053,2025-05-05,Customer_48,Laptop,5,250000
1013054,2025-06-19,Customer_85,Tablet,3,27000
1013055,2025-02-16,Customer_16,Mobile Phone,3,37500
1013056,2025-09-18,Customer_48,Laptop,3,150000
1013057,2025-08-05,Customer_78,Headphones,5,7500
1013058,2025-11-01,Customer_43,Smartwatch,3,21000
1013059,2025-05-04,Customer_51,Tablet,4,36000
1013060,2025-10-20,Customer_66,Smartwatch,4,28000
1013061,2025-06-11,Customer_31,Laptop,4,200000
1013062,2025-07-20,Customer_39,Smartwatch,3,21000
1013063,2025-10-02,Customer_9,Mobile Phone,1,12500
1013064,2025-07-25,Customer_41,Laptop,1,50000
1013065,2025-02-09,Customer_63,Laptop,2,100000
1013066,2025-09-30,Customer_14,Tablet,4,36000
1013067,2025-07-07,Customer_58,Laptop,5,250000
1013068,2025-12-21,Customer_74,Mobile Phone,4,50000
1013069,2025-04-03,Customer_88,Tablet,4,36000
1013070,2025-02-11,Customer_97,Mobile Phone,2,25000
1013071,2025-04-17,Customer_98,Headphones,4,6000
1013072,2025-11-24,Customer_84,Tablet,1,9000
1013073,2025-03-06,Customer_64,Laptop,5,250000
1013074,2025-12-31,Customer_28,Laptop,1,50000
1013075,2025-11-05,Customer_4,Laptop,4,200000
1013076,2025-05-15,Customer_34,Headphones,3,4500
1013077,2025-01-24,Customer_4,Mobile Phone,5,62500
1013078,2025-01-28,Customer_70,Laptop,5,250000
1013079,2025-03-03,Customer_58,Smartwatch,2,14000
1013080,2025-09-30,Customer_86,Laptop,2,100000
1013081,2025-08-17,Customer_4,Tablet,5,45000
1013082,2025-01-20,Customer_50,Tablet,5,45000
1013083,2025-01-03,Customer_5,Smartwatch,1,7000
1013084,2025-08-06,Customer_75,Headphones,4,6000
1013085,2025-11-03,Customer_45,Tablet,5,45000
1013086,2025-05-16,Customer_35,Headphones,3,4500
1013087,2025-01-03,Customer_83,Headphones,4,6000
1013088,2025-07-12,Customer_75,Smartwatch,5,35000
1013089,2025-03-14,Customer_75,Tablet,2,18000
1013090,2025-12-27,Customer_27,Laptop,2,100000
1013091,2025-04-28,Customer_2,Headphones,2,3000
1013092,2025-06-03,Customer_54,Headphones,3,4500
1013093,2025-07-28,Customer_72,Tablet,1,9000
1013094,2025-02-03,Customer_98,Tablet,4,36000
1013095,2025-05-17,Customer_84,Smartwatch,1,7000
1013096,2025-11-14,Customer_87,Mobile Phone,1,12500
1013097,2025-04-30,Customer_79,Mobile Phone,1,12500
1013098,2025-04-25,Customer_48,Mobile Phone,2,25000
1013099,2025-01-13,Customer_77,Headphones,4,6000
1013100,2025-03-10,Customer_95,Smartwatch,2,14000
1013101,2025-11-29,Customer_49,Mobile Phone,1,12500
1013102,2025-09-14,Customer_78,Tablet,5,45000
1013103,2025-03-30,Customer_1,Headphones,3,4500
1013104,2025-02-16,Customer_91,Headphones,3,4500
1013105,2025-09-17,Customer_33,Tablet,1,9000
1013106,2025-08-16,Customer_35,Smartwatch,2,14000
1013107,2025-06-29,Customer_54,Smartwatch,4,28000
1013108,2025-01-10,Customer_56,Mobile Phone,2,25000
1013109,2025-10-11,Customer_15,Tablet,4,36000
1013110,2025-05-06,Customer_69,Laptop,5,250000
1013111,2025-05-14,Customer_4,Smartwatch,4,28000
1013112,2025-06-04,Customer_84,Mobile Phone,4,50000
1013113,2025-09-05,Customer_64,Headphones,5,7500
1013114,2025-05-20,Customer_22,Smartwatch,3,21000
1013115,2025-11-14,Customer_24,Laptop,4,200000
1013116,2025-06-25,Customer_47,Headphones,5,7500
1013117,2025-11-19,Customer_75,Headphones,4,6000
1013118,2025-06-23,Customer_6,Tablet,2,18000
1013119,2025-03-15,Customer_27,Tablet,5,45000
1013120,2025-12-17,Customer_10,Smartwatch,1,7000
1013121,2025-05-23,Customer_39,Laptop,4,200000
1013122,2025-10-19,Customer_74,Tablet,4,36000
1013123,2025-04-22,Customer_90,Mobile Phone,2,25000
1013124,2025-07-25,Customer_37,Headphones,2,3000
1013125,2025-05-11,Customer_54,Mobile Phone,1,12500
1013126,2025-04-20,Customer_97,Headphones,5,7500
1013127,2025-03-08,Customer_51,Mobile Phone,1,12500
1013128,2025-03-27,Customer_60,Headphones,1,1500
1013129,2025-10-02,Customer_72,Tablet,3,27000
1013130,2025-08-15,Customer_51,Mobile Phone,1,12500
1013131,2025-11-21,Customer_62,Smartwatch,4,28000
1013132,2025-01-10,Customer_49,Smartwatch,1,7000
1013133,2025-12-21,Customer_51,Laptop,2,100000
1013134,2025-10-15,Customer_28,Laptop,2,100000
1013135,2025-04-22,Customer_36,Laptop,4,200000
1013136,2025-01-24,Customer_25,Mobile Phone,3,37500
1013137,2025-10-18,Customer_36,Headphones,1,1500
1013138,2025-12-05,Customer_77,Laptop,5,250000
1013139,2025-11-22,Customer_60,Tablet,2,18000
1013140,2025-06-17,Customer_7,Smartwatch,4,28000
1013141,2025-04-19,Customer_65,Smartwatch,5,35000
1013142,2025-07-09,Customer_73,Tablet,1,9000
1013143,2025-12-21,Customer_92,Smartwatch,1,7000
1013144,2025-07-15,Customer_36,Mobile Phone,1,12500
1013145,2025-02-02,Customer_94,Tablet,5,45000
1013146,2025-07-24,Customer_73,Mobile Phone,1,12500
1013147,2025-11-08,Customer_30,Smartwatch,3,21000
1013148,2025-07-01,Customer_99,Tablet,5,45000
1013149,2025-05-27,Customer_47,Tablet,2,18000
1013150,2025-09-25,Customer_91,Tablet,3,27000
1013151,2025-01-11,Customer_29,Smartwatch,4,28000
1013152,2025-03-11,Customer_5,Smartwatch,1,7000
1013153,2025-09-13,Customer_65,Smartwatch,4,28000
1013154,2025-08-07,Customer_69,Laptop,2,100000
1013155,2025-10-24,Customer_63,Laptop,4,200000
1013156,2025-12-28,Customer_93,Headphones,2,3000
1013157,2025-09-16,Customer_56,Tablet,4,36000
1013158,2025-01-03,Customer_17,Smartwatch,2,14000
1013159,2025-03-25,Customer_51,Tablet,5,45000
1013160,2025-06-05,Customer_37,Mobile Phone,5,62500
1013161,2025-05-31,Customer_88,Mobile Phone,4,50000
1013162,2025-06-25,Customer_91,Smartwatch,3,21000
1013163,2025-07-14,Customer_9,Laptop,3,150000
1013164,2025-04-17,Customer_38,Headphones,5,7500
1013165,2025-05-14,Customer_53,Laptop,1,50000
1013166,2025-10-03,Customer_13,Tablet,1,9000
1013167,2025-12-18,Customer_90,Laptop,3,150000
1013168,2025-06-04,Customer_53,Smartwatch,4,28000
1013169,2025-10-04,Customer_75,Laptop,3,150000
1013170,2025-08-24,Customer_88,Mobile Phone,5,62500
1013171,2025-08-28,Customer_97,Smartwatch,4,28000
1013172,2025-01-13,Customer_49,Smartwatch,5,35000
1013173,2025-12-08,Customer_70,Smartwatch,3,21000
1013174,2025-02-04,Customer_35,Laptop,3,150000
1013175,2025-02-16,Customer_16,Mobile Phone,5,62500
1013176,2025-08-02,Customer_13,Laptop,4,200000
1013177,2025-05-26,Customer_11,Tablet,4,36000
1013178,2025-06-08,Customer_87,Headphones,2,3000
1013179,2025-05-05,Customer_2,Headphones,5,7500
1013180,2025-04-20,Customer_94,Headphones,3,4500
1013181,2025-02-06,Customer_19,Tablet,5,45000
1013182,2025-10-04,Customer_45,Tablet,5,45000
1013183,2025-01-14,Customer_46,Tablet,1,9000
1013184,2025-12-13,Customer_47,Mobile Phone,2,25000
1013185,2025-08-20,Customer_49,Smartwatch,4,28000
1013186,2025-11-12,Customer_79,Tablet,1,9000
1013187,2025-05-04,Customer_42,Headphones,2,3000
1013188,2025-10-06,Customer_33,Headphones,1,1500
1013189,2025-04-21,Customer_41,Laptop,2,100000
1013190,2025-05-04,Customer_69,Smartwatch,2,14000
1013191,2025-01-30,Customer_86,Tablet,5,45000
1013192,2025-04-25,Customer_91,Smartwatch,2,14000
1013193,2025-03-31,Customer_99,Tablet,3,27000
1013194,2025-07-31,Customer_19,Headphones,3,4500
1013195,2025-02-07,Customer_39,Smartwatch,3,21000
1013196,2025-03-24,Customer_7,Smartwatch,3,21000
1013197,2025-01-27,Customer_39,Tablet,1,9000
1013198,2025-08-05,Customer_98,Tablet,4,36000
1013199,2025-12-26,Customer_34,Smartwatch,4,28000
1013200,2025-08-03,Customer_91,Tablet,2,18000
1013201,2025-08-09,Customer_44,Smartwatch,4,28000
1013202,2025-01-15,Customer_69,Laptop,1,50000
1013203,2025-09-16,Customer_68,Smartwatch,3,21000
1013204,2025-09-23,Customer_63,Mobile Phone,3,37500
1013205,2025-04-30,Customer_71,Smartwatch,3,21000
1013206,2025-05-08,Customer_48,Laptop,4,200000
1013207,2025-07-30,Customer_3,Laptop,4,200000
1013208,2025-01-11,Customer_85,Headphones,5,7500
1013209,2025-06-25,Customer_34,Headphones,5,7500
1013210,2025-05-13,Customer_9,Mobile Phone,4,50000
1013211,2025-11-21,Customer_61,Tablet,3,27000
1013212,2025-11-16,Customer_20,Tablet,4,36000
1013213,2025-01-14,Customer_40,Laptop,1,50000
1013214,2025-02-19,Customer_12,Laptop,5,250000
1013215,2025-03-13,Customer_28,Headphones,3,4500
1013216,2025-03-10,Customer_48,Laptop,5,250000
1013217,2025-01-16,Customer_97,Smartwatch,2,14000
1013218,2025-11-30,Customer_74,Smartwatch,2,14000
1013219,2025-12-23,Customer_75,Mobile Phone,2,25000
1013220,2025-02-25,Customer_7,Smartwatch,4,28000
1013221,2025-04-15,Customer_82,Mobile Phone,5,62500
1013222,2025-05-12,Customer_83,Headphones,1,1500
1013223,2025-02-17,Customer_14,Smartwatch,5,35000
1013224,2025-09-05,Customer_81,Mobile Phone,3,37500
1013225,2025-09-30,Customer_87,Tablet,4,36000
1013226,2025-04-21,Customer_19,Mobile Phone,5,62500
1013227,2025-11-22,Customer_54,Smartwatch,4,28000
1013228,2025-12-02,Customer_60,Mobile Phone,4,50000
1013229,2025-12-15,Customer_67,Headphones,1,1500
1013230,2025-02-07,Customer_34,Laptop,3,150000
1013231,2025-12-23,Customer_89,Tablet,1,9000
1013232,2025-08-28,Customer_41,Headphones,1,1500
1013233,2025-11-14,Customer_31,Tablet,4,36000
1013234,2025-05-01,Customer_39,Tablet,4,36000
1013235,2025-02-17,Customer_78,Mobile Phone,1,12500
1013236,2025-01-10,Customer_52,Laptop,2,100000
1013237,2025-08-21,Customer_47,Mobile Phone,2,25000
1013238,2025-02-05,Customer_20,Mobile Phone,1,12500
1013239,2025-01-04,Customer_96,Smartwatch,4,28000
1013240,2025-02-13,Customer_97,Mobile Phone,4,50000
1013241,2025-02-25,Customer_52,Laptop,3,150000
1013242,2025-02-11,Customer_95,Headphones,4,6000
1013243,2025-09-12,Customer_71,Mobile Phone,5,62500
1013244,2025-08-16,Customer_62,Laptop,5,250000
1013245,2025-04-24,Customer_5,Mobile Phone,4,50000
1013246,2025-08-25,Customer_57,Tablet,1,9000
1013247,2025-06-23,Customer_4,Mobile Phone,5,62500
1013248,2025-09-12,Customer_11,Smartwatch,4,28000
1013249,2025-10-04,Customer_19,Tablet,4,36000
1013250,2025-12-01,Customer_84,Laptop,5,250000
1013251,2025-03-10,Customer_27,Mobile Phone,4,50000
1013252,2025-11-22,Customer_29,Tablet,1,9000
1013253,2025-08-18,Customer_18,Tablet,2,18000
1013254,2025-03-08,Customer_37,Headphones,5,7500
1013255,2025-10-31,Customer_61,Tablet,5,45000
1013256,2025-02-05,Customer_47,Laptop,4,200000
1013257,2025-06-08,Customer_89,Mobile Phone,1,12500
1013258,2025-05-29,Customer_20,Tablet,5,45000
1013259,2025-01-27,Customer_70,Laptop,4,200000
1013260,2025-03-13,Customer_100,Headphones,4,6000
1013261,2025-09-05,Customer_49,Mobile Phone,4,50000
1013262,2025-04-11,Customer_15,Smartwatch,3,21000
1013263,2025-07-09,Customer_18,Tablet,3,27000
1013264,2025-04-06,Customer_38,Tablet,1,9000
1013265,2025-10-09,Customer_89,Headphones,2,3000
1013266,2025-11-18,Customer_84,Laptop,3,150000
1013267,2025-10-05,Customer_22,Headphones,1,1500
1013268,2025-01-17,Customer_76,Laptop,4,200000
1013269,2025-09-20,Customer_60,Mobile Phone,4,50000
1013270,2025-04-17,Customer_97,Tablet,2,18000
1013271,2025-03-09,Customer_93,Smartwatch,5,35000
1013272,2025-05-08,Customer_66,Headphones,3,4500
1013273,2025-10-20,Customer_26,Smartwatch,3,21000
1013274,2025-10-21,Customer_64,Smartwatch,4,28000
1013275,2025-04-06,Customer_96,Tablet,1,9000
1013276,2025-01-01,Customer_58,Tablet,2,18000
1013277,2025-10-25,Customer_3,Smartwatch,2,14000
1013278,2025-06-29,Customer_30,Mobile Phone,5,62500
1013279,2025-06-30,Customer_19,Smartwatch,5,35000
1013280,2025-08-23,Customer_10,Laptop,1,50000
1013281,2025-11-15,Customer_89,Laptop,1,50000
1013282,2025-12-03,Customer_46,Laptop,2,100000
1013283,2025-01-08,Customer_19,Laptop,4,200000
1013284,2025-01-27,Customer_58,Headphones,1,1500
1013285,2025-11-04,Customer_85,Mobile Phone,1,12500
1013286,2025-05-26,Customer_6,Headphones,5,7500
1013287,2025-04-01,Customer_51,Headphones,5,7500
1013288,2025-12-08,Customer_14,Laptop,5,250000
1013289,2025-09-29,Customer_58,Mobile Phone,4,50000
1013290,2025-11-18,Customer_8,Mobile Phone,2,25000
1013291,2025-01-05,Customer_2,Smartwatch,4,28000
1013292,2025-03-23,Customer_18,Headphones,5,7500
1013293,2025-08-07,Customer_86,Mobile Phone,3,37500
1013294,2025-04-28,Customer_57,Tablet,3,27000
